1.022345039844512939e+02,1.150000000000000000e+03
1.032239849567413330e+02,1.118000000000000000e+03
1.042589311599731445e+02,1.086000000000000000e+03
1.052495031356811523e+02,1.073000000000000000e+03
1.062411391735076904e+02,1.053000000000000000e+03
1.082189228534698486e+02,1.038000000000000000e+03
1.092534320354461670e+02,1.033000000000000000e+03
1.092534351348876953e+02,1.022000000000000000e+03
1.102448019981384277e+02,9.930000000000000000e+02
1.112340259552001953e+02,9.370000000000000000e+02
1.122268419265747070e+02,8.900000000000000000e+02
1.132597990036010742e+02,8.670000000000000000e+02
1.142482988834381104e+02,8.590000000000000000e+02
1.152394521236419678e+02,8.740000000000000000e+02
1.162292189598083496e+02,9.130000000000000000e+02
1.172188398838043213e+02,1.014000000000000000e+03
1.182545409202575684e+02,1.103000000000000000e+03
1.192435150146484375e+02,1.166000000000000000e+03
1.202342591285705566e+02,1.137000000000000000e+03
1.222591440677642822e+02,1.111000000000000000e+03
1.232486200332641602e+02,1.085000000000000000e+03
1.242390491962432861e+02,1.074000000000000000e+03
1.252319390773773193e+02,1.040000000000000000e+03
1.252319450378417969e+02,1.007000000000000000e+03
1.262185060977935791e+02,9.850000000000000000e+02
1.272542350292205811e+02,9.400000000000000000e+02
1.282884840965270996e+02,9.050000000000000000e+02
1.292330050468444824e+02,8.760000000000000000e+02
1.302233409881591797e+02,8.630000000000000000e+02
1.312583568096160889e+02,8.650000000000000000e+02
1.322492110729217529e+02,8.890000000000000000e+02
1.332383241653442383e+02,9.340000000000000000e+02
1.342762448787689209e+02,1.010000000000000000e+03
1.352650101184844971e+02,1.126000000000000000e+03
1.362537760734558105e+02,1.096000000000000000e+03
1.372890799045562744e+02,1.079000000000000000e+03
1.382332499027252197e+02,1.044000000000000000e+03
1.392231159210205078e+02,1.012000000000000000e+03
1.402177200317382812e+02,9.880000000000000000e+02
1.412503731250762939e+02,9.610000000000000000e+02
1.422394621372222900e+02,9.050000000000000000e+02
1.432280449867248535e+02,8.690000000000000000e+02
1.442184998989105225e+02,8.570000000000000000e+02
1.442185020446777344e+02,8.540000000000000000e+02
1.452544679641723633e+02,8.720000000000000000e+02
1.472350230216979980e+02,9.280000000000000000e+02
1.482230789661407471e+02,9.980000000000000000e+02
1.492129011154174805e+02,1.114000000000000000e+03
1.502523591518402100e+02,1.098000000000000000e+03
1.512390911579132080e+02,1.075000000000000000e+03
1.522279341220855713e+02,1.073000000000000000e+03
1.532221641540527344e+02,1.028000000000000000e+03
1.542527990341186523e+02,9.570000000000000000e+02
1.542528009414672852e+02,8.750000000000000000e+02
1.552432560920715332e+02,8.490000000000000000e+02
1.562368130683898926e+02,8.420000000000000000e+02
1.572235810756683350e+02,8.420000000000000000e+02
1.582129271030426025e+02,8.460000000000000000e+02
1.592480030059814453e+02,8.820000000000000000e+02
1.602390902042388916e+02,9.490000000000000000e+02
1.612279169559478760e+02,1.056000000000000000e+03
1.622234220504760742e+02,1.125000000000000000e+03
1.632532179355621338e+02,1.146000000000000000e+03
1.642428050041198730e+02,1.111000000000000000e+03
1.652330541610717773e+02,1.088000000000000000e+03
1.662239201068878174e+02,1.054000000000000000e+03
1.672130360603332520e+02,1.021000000000000000e+03
1.682477641105651855e+02,1.004000000000000000e+03
1.692377190589904785e+02,9.890000000000000000e+02
1.702281079292297363e+02,9.680000000000000000e+02
1.712222051620483398e+02,9.670000000000000000e+02
1.722544941902160645e+02,9.570000000000000000e+02
1.732431249618530273e+02,9.230000000000000000e+02
1.742324898242950439e+02,8.940000000000000000e+02
1.752261369228363037e+02,8.680000000000000000e+02
1.762133879661560059e+02,8.640000000000000000e+02
1.772488920688629150e+02,8.820000000000000000e+02
1.782394740581512451e+02,9.350000000000000000e+02
1.792276360988616943e+02,1.011000000000000000e+03
1.802184500694274902e+02,1.073000000000000000e+03
1.812533030509948730e+02,1.150000000000000000e+03
1.822444820404052734e+02,1.131000000000000000e+03
1.832331581115722656e+02,1.097000000000000000e+03
1.842693831920623779e+02,1.065000000000000000e+03
1.852586619853973389e+02,1.052000000000000000e+03
1.862478690147399902e+02,1.038000000000000000e+03
1.872379989624023438e+02,1.028000000000000000e+03
1.882279520034790039e+02,1.001000000000000000e+03
1.892172820568084717e+02,9.710000000000000000e+02
1.902528660297393799e+02,9.350000000000000000e+02
1.912882249355316162e+02,8.960000000000000000e+02
1.922331209182739258e+02,8.750000000000000000e+02
1.932235119342803955e+02,8.680000000000000000e+02
1.942124221324920654e+02,8.730000000000000000e+02
1.952487211227416992e+02,9.040000000000000000e+02
1.962383520603179932e+02,9.610000000000000000e+02
1.972280302047729492e+02,1.073000000000000000e+03
1.982180709838867188e+02,1.170000000000000000e+03
1.992971930503845215e+02,1.121000000000000000e+03
2.002453620433807373e+02,1.094000000000000000e+03
2.012327818870544434e+02,1.060000000000000000e+03
2.022231700420379639e+02,1.044000000000000000e+03
2.032160658836364746e+02,1.016000000000000000e+03
2.042471270561218262e+02,9.910000000000000000e+02
2.052374901771545410e+02,9.480000000000000000e+02
2.062307019233703613e+02,9.020000000000000000e+02
2.072177131175994873e+02,8.780000000000000000e+02
2.082534260749816895e+02,8.630000000000000000e+02
2.082534320354461670e+02,8.660000000000000000e+02
2.102325880527496338e+02,8.870000000000000000e+02
2.112227590084075928e+02,9.470000000000000000e+02
2.122145068645477295e+02,1.029000000000000000e+03
2.132485401630401611e+02,1.063000000000000000e+03
2.142372541427612305e+02,1.065000000000000000e+03
2.152282249927520752e+02,1.057000000000000000e+03
2.162174592018127441e+02,1.033000000000000000e+03
2.172527499198913574e+02,1.029000000000000000e+03
2.182421600818634033e+02,1.001000000000000000e+03
2.192320790290832520e+02,9.810000000000000000e+02
2.192320821285247803e+02,9.330000000000000000e+02
2.202236421108245850e+02,8.930000000000000000e+02
2.212155549526214600e+02,8.660000000000000000e+02
2.222500681877136230e+02,8.520000000000000000e+02
2.232374780178070068e+02,8.540000000000000000e+02
2.242271010875701904e+02,8.790000000000000000e+02
2.252197320461273193e+02,9.260000000000000000e+02
2.262528958320617676e+02,1.024000000000000000e+03
2.272430679798126221e+02,1.052000000000000000e+03
2.282353272438049316e+02,1.067000000000000000e+03
2.292219500541687012e+02,1.064000000000000000e+03
2.302120869159698486e+02,1.043000000000000000e+03
2.312477531433105469e+02,1.016000000000000000e+03
2.322372939586639404e+02,1.014000000000000000e+03
2.332724909782409668e+02,9.770000000000000000e+02
2.342635869979858398e+02,9.370000000000000000e+02
2.352521920204162598e+02,8.990000000000000000e+02
2.362422819137573242e+02,8.750000000000000000e+02
2.372319011688232422e+02,8.680000000000000000e+02
2.372319080829620361e+02,8.680000000000000000e+02
2.382231020927429199e+02,8.920000000000000000e+02
2.392565810680389404e+02,9.220000000000000000e+02
2.402479798793792725e+02,9.700000000000000000e+02
2.412367489337921143e+02,1.014000000000000000e+03
2.432172389030456543e+02,1.035000000000000000e+03
2.442984108924865723e+02,1.068000000000000000e+03
2.452430729866027832e+02,1.097000000000000000e+03
2.462319049835205078e+02,1.067000000000000000e+03
2.472243571281433105e+02,1.032000000000000000e+03
2.482123429775238037e+02,9.910000000000000000e+02
2.492465000152587891e+02,9.710000000000000000e+02
2.502389931678771973e+02,9.670000000000000000e+02
2.512273340225219727e+02,9.740000000000000000e+02
2.512273409366607666e+02,9.760000000000000000e+02
2.522162799835205078e+02,9.620000000000000000e+02
2.532517750263214111e+02,9.400000000000000000e+02
2.542414300441741943e+02,9.360000000000000000e+02
2.552321720123291016e+02,9.180000000000000000e+02
2.562248220443725586e+02,8.900000000000000000e+02
2.572114291191101074e+02,8.660000000000000000e+02
2.582475070953369141e+02,8.550000000000000000e+02
2.592361440658569336e+02,8.530000000000000000e+02
2.602274889945983887e+02,8.730000000000000000e+02
2.612174630165100098e+02,9.170000000000000000e+02
2.622515180110931396e+02,9.940000000000000000e+02
2.632423100471496582e+02,1.056000000000000000e+03
2.642312438488006592e+02,1.126000000000000000e+03
2.652219159603118896e+02,1.137000000000000000e+03
2.662113509178161621e+02,1.100000000000000000e+03
2.672467911243438721e+02,1.078000000000000000e+03
2.682376420497894287e+02,1.048000000000000000e+03
2.692295751571655273e+02,1.027000000000000000e+03
2.702170231342315674e+02,1.004000000000000000e+03
2.712509741783142090e+02,9.860000000000000000e+02
2.722445790767669678e+02,9.620000000000000000e+02
2.732318921089172363e+02,9.340000000000000000e+02
2.742215929031372070e+02,8.990000000000000000e+02
2.752139518260955811e+02,8.780000000000000000e+02
2.752139580249786377e+02,8.620000000000000000e+02
2.762479820251464844e+02,8.590000000000000000e+02
2.772365858554840088e+02,8.740000000000000000e+02
2.782269330024719238e+02,9.070000000000000000e+02
2.792168920040130615e+02,9.680000000000000000e+02
2.802520439624786377e+02,1.023000000000000000e+03
2.822316188812255859e+02,1.058000000000000000e+03
2.832670288085937500e+02,1.087000000000000000e+03
2.842558619976043701e+02,1.083000000000000000e+03
2.852467329502105713e+02,1.070000000000000000e+03
2.862371199131011963e+02,1.052000000000000000e+03
2.872264890670776367e+02,1.028000000000000000e+03
2.882160279750823975e+02,9.990000000000000000e+02
2.892506380081176758e+02,9.770000000000000000e+02
2.892506401538848877e+02,9.590000000000000000e+02
2.902411110401153564e+02,9.260000000000000000e+02
2.912348980903625488e+02,8.950000000000000000e+02
2.922211580276489258e+02,8.580000000000000000e+02
2.932108290195465088e+02,8.410000000000000000e+02
2.942482259273529053e+02,8.370000000000000000e+02
2.952361660003662109e+02,8.400000000000000000e+02
2.962272019386291504e+02,8.740000000000000000e+02
2.972199158668518066e+02,9.200000000000000000e+02
2.982963860034942627e+02,1.005000000000000000e+03
2.992853491306304932e+02,1.116000000000000000e+03
3.002310330867767334e+02,1.088000000000000000e+03
3.012214739322662354e+02,1.068000000000000000e+03
3.022109220027923584e+02,1.052000000000000000e+03
3.032467439174652100e+02,1.034000000000000000e+03
3.042358701229095459e+02,1.019000000000000000e+03
3.052272109985351562e+02,9.850000000000000000e+02
3.062166051864624023e+02,9.470000000000000000e+02
3.072507932186126709e+02,8.990000000000000000e+02
3.072507970333099365e+02,8.600000000000000000e+02
3.082418971061706543e+02,8.460000000000000000e+02
3.092320120334625244e+02,8.420000000000000000e+02
3.102240490913391113e+02,8.530000000000000000e+02
3.112109839916229248e+02,8.800000000000000000e+02
3.122459418773651123e+02,9.300000000000000000e+02
3.132389321327209473e+02,9.790000000000000000e+02
3.142260539531707764e+02,1.037000000000000000e+03
3.152157430648803711e+02,1.062000000000000000e+03
3.162509858608245850e+02,1.048000000000000000e+03
3.172409298419952393e+02,1.038000000000000000e+03
3.182319951057434082e+02,1.029000000000000000e+03
3.192238948345184326e+02,1.011000000000000000e+03
3.202116210460662842e+02,9.930000000000000000e+02
3.212456989288330078e+02,9.370000000000000000e+02
3.222363297939300537e+02,8.940000000000000000e+02
3.232271070480346680e+02,8.690000000000000000e+02
3.242157490253448486e+02,8.670000000000000000e+02
3.242157559394836426e+02,8.680000000000000000e+02
3.252507061958312988e+02,8.900000000000000000e+02
3.272317769527435303e+02,9.480000000000000000e+02
3.282217419147491455e+02,1.001000000000000000e+03
3.292113828659057617e+02,1.056000000000000000e+03
3.302455999851226807e+02,1.062000000000000000e+03
3.312360041141510010e+02,1.041000000000000000e+03
3.322286050319671631e+02,1.018000000000000000e+03
3.332608759403228760e+02,9.950000000000000000e+02
3.342503771781921387e+02,9.860000000000000000e+02
3.352413191795349121e+02,9.880000000000000000e+02
3.352413260936737061e+02,9.780000000000000000e+02
3.362315440177917480e+02,9.610000000000000000e+02
3.372203309535980225e+02,9.170000000000000000e+02
3.382135560512542725e+02,8.800000000000000000e+02
3.392455148696899414e+02,8.590000000000000000e+02
3.402364158630371094e+02,8.480000000000000000e+02
3.412252030372619629e+02,8.510000000000000000e+02
3.422149019241333008e+02,8.760000000000000000e+02
3.432506961822509766e+02,9.420000000000000000e+02
3.442411510944366455e+02,1.066000000000000000e+03
3.452306170463562012e+02,1.085000000000000000e+03
3.462211010456085205e+02,1.080000000000000000e+03
3.473011600971221924e+02,1.069000000000000000e+03
3.482913298606872559e+02,1.046000000000000000e+03
3.492358288764953613e+02,1.040000000000000000e+03
3.502709841728210449e+02,9.700000000000000000e+02
3.512162001132965088e+02,9.360000000000000000e+02
3.522968180179595947e+02,9.040000000000000000e+02
3.532423501014709473e+02,8.920000000000000000e+02
3.542326910495758057e+02,9.000000000000000000e+02
3.552211270332336426e+02,9.260000000000000000e+02
3.562107770442962646e+02,9.680000000000000000e+02
3.572459948062896729e+02,1.011000000000000000e+03
3.582359688282012939e+02,1.015000000000000000e+03
3.592260470390319824e+02,1.005000000000000000e+03
3.602177250385284424e+02,9.980000000000000000e+02
3.612500288486480713e+02,9.890000000000000000e+02
3.612500319480895996e+02,9.850000000000000000e+02
3.622401151657104492e+02,9.560000000000000000e+02
3.632309670448303223e+02,9.190000000000000000e+02
3.642209250926971436e+02,8.880000000000000000e+02
3.652107729911804199e+02,8.550000000000000000e+02
3.662457759380340576e+02,8.350000000000000000e+02
3.672351870536804199e+02,8.270000000000000000e+02
3.672351939678192139e+02,8.250000000000000000e+02
3.692181007862091064e+02,8.490000000000000000e+02
3.702503168582916260e+02,9.060000000000000000e+02
3.712406492233276367e+02,1.042000000000000000e+03
3.722306170463562012e+02,1.093000000000000000e+03
3.732200219631195068e+02,1.121000000000000000e+03
3.742100310325622559e+02,1.100000000000000000e+03
3.752447760105133057e+02,1.081000000000000000e+03
3.762386610507965088e+02,1.026000000000000000e+03
3.772247331142425537e+02,9.590000000000000000e+02
3.782159759998321533e+02,9.240000000000000000e+02
3.792498447895050049e+02,9.050000000000000000e+02
3.792498509883880615e+02,9.070000000000000000e+02
3.802406392097473145e+02,9.220000000000000000e+02
3.822680270671844482e+02,9.620000000000000000e+02
3.832552471160888672e+02,1.020000000000000000e+03
3.842458710670471191e+02,1.027000000000000000e+03
3.852353520393371582e+02,1.025000000000000000e+03
3.862255849838256836e+02,1.015000000000000000e+03
3.872145991325378418e+02,1.013000000000000000e+03
3.882500400543212891e+02,9.970000000000000000e+02
3.882500472068786621e+02,9.760000000000000000e+02
3.892412891387939453e+02,9.410000000000000000e+02
3.902305481433868408e+02,9.020000000000000000e+02
3.912204430103302002e+02,8.630000000000000000e+02
3.922108330726623535e+02,8.530000000000000000e+02
3.932447121143341064e+02,8.490000000000000000e+02
3.942346501350402832e+02,8.550000000000000000e+02
3.952249860763549805e+02,8.810000000000000000e+02
3.962144291400909424e+02,9.460000000000000000e+02
3.972951750755310059e+02,1.008000000000000000e+03
3.982879889011383057e+02,1.032000000000000000e+03
3.992294399738311768e+02,1.028000000000000000e+03
4.002645161151885986e+02,1.028000000000000000e+03
4.012128999233245850e+02,1.021000000000000000e+03
4.022449309825897217e+02,9.960000000000000000e+02
4.022449371814727783e+02,9.290000000000000000e+02
4.033259871006011963e+02,9.010000000000000000e+02
4.042287290096282959e+02,8.780000000000000000e+02
4.052148110866546631e+02,8.720000000000000000e+02
4.062507820129394531e+02,8.920000000000000000e+02
4.072398960590362549e+02,9.080000000000000000e+02
4.082297070026397705e+02,9.400000000000000000e+02
4.092194490432739258e+02,9.760000000000000000e+02
4.102134759426116943e+02,1.013000000000000000e+03
4.112460541725158691e+02,1.012000000000000000e+03
4.122353818416595459e+02,1.023000000000000000e+03
4.132243480682373047e+02,9.820000000000000000e+02
4.142146332263946533e+02,9.580000000000000000e+02
4.152490990161895752e+02,9.290000000000000000e+02
4.162401320934295654e+02,8.840000000000000000e+02
4.162401399612426758e+02,8.520000000000000000e+02
4.172308630943298340e+02,8.440000000000000000e+02
4.182193961143493652e+02,8.400000000000000000e+02
4.192127971649169922e+02,8.500000000000000000e+02
4.202471940517425537e+02,8.750000000000000000e+02
4.212339580059051514e+02,9.140000000000000000e+02
4.222245869636535645e+02,9.520000000000000000e+02
4.232158539295196533e+02,9.930000000000000000e+02
4.242503099441528320e+02,9.800000000000000000e+02
4.252395088672637939e+02,9.790000000000000000e+02
4.262304940223693848e+02,9.970000000000000000e+02
4.272190079689025879e+02,9.820000000000000000e+02
4.282085449695587158e+02,9.700000000000000000e+02
4.292441761493682861e+02,9.460000000000000000e+02
4.292441818714141846e+02,9.050000000000000000e+02
4.302349269390106201e+02,8.770000000000000000e+02
4.312249701023101807e+02,8.560000000000000000e+02
4.322594971656799316e+02,8.380000000000000000e+02
4.332487380504608154e+02,8.290000000000000000e+02
4.342392218112945557e+02,8.380000000000000000e+02
4.352284109592437744e+02,8.750000000000000000e+02
4.362194662094116211e+02,9.590000000000000000e+02
4.372087070941925049e+02,1.062000000000000000e+03
4.382437391281127930e+02,1.182000000000000000e+03
4.392347681522369385e+02,1.114000000000000000e+03
4.402239000797271729e+02,1.075000000000000000e+03
4.412133510112762451e+02,1.059000000000000000e+03
4.422481880187988281e+02,1.056000000000000000e+03
4.432384428977966309e+02,1.051000000000000000e+03
4.442286710739135742e+02,1.033000000000000000e+03
4.452212929725646973e+02,1.011000000000000000e+03
4.462090258598327637e+02,9.380000000000000000e+02
4.472889270782470703e+02,9.050000000000000000e+02
4.482338149547576904e+02,8.800000000000000000e+02
4.492244760990142822e+02,8.580000000000000000e+02
4.502134418487548828e+02,8.530000000000000000e+02
4.512489030361175537e+02,8.670000000000000000e+02
4.522389400005340576e+02,8.960000000000000000e+02
4.532282390594482422e+02,1.002000000000000000e+03
4.542211849689483643e+02,1.044000000000000000e+03
4.552084851264953613e+02,1.044000000000000000e+03
4.562431190013885498e+02,1.070000000000000000e+03
4.572331569194793701e+02,1.049000000000000000e+03
4.582241981029510498e+02,1.022000000000000000e+03
4.592130541801452637e+02,9.950000000000000000e+02
4.592130599021911621e+02,9.360000000000000000e+02
4.602480969429016113e+02,8.660000000000000000e+02
4.612396168708801270e+02,8.300000000000000000e+02
4.622291302680969238e+02,8.220000000000000000e+02
4.632180330753326416e+02,8.190000000000000000e+02
4.642084279060363770e+02,8.200000000000000000e+02
4.652431530952453613e+02,8.450000000000000000e+02
4.662330081462860107e+02,9.140000000000000000e+02
4.672264668941497803e+02,9.780000000000000000e+02
4.682145409584045410e+02,1.016000000000000000e+03
4.692483770847320557e+02,1.029000000000000000e+03
4.702381348609924316e+02,1.000000000000000000e+03
4.712733759880065918e+02,9.590000000000000000e+02
4.712733831405639648e+02,9.270000000000000000e+02
4.722190430164337158e+02,9.110000000000000000e+02
4.732107360363006592e+02,9.190000000000000000e+02
4.742440679073333740e+02,9.500000000000000000e+02
4.752331519126892090e+02,9.790000000000000000e+02
4.762227349281311035e+02,1.005000000000000000e+03
4.772141470909118652e+02,1.005000000000000000e+03
4.782481598854064941e+02,9.950000000000000000e+02
4.792397480010986328e+02,9.560000000000000000e+02
4.802283391952514648e+02,9.280000000000000000e+02
4.812184369564056396e+02,9.270000000000000000e+02
4.822533950805664062e+02,9.390000000000000000e+02
4.832431898117065430e+02,9.640000000000000000e+02
4.842337818145751953e+02,9.870000000000000000e+02
4.852226090431213379e+02,1.008000000000000000e+03
4.862160501480102539e+02,9.970000000000000000e+02
4.872481460571289062e+02,9.530000000000000000e+02
4.882377851009368896e+02,9.170000000000000000e+02
4.892304959297180176e+02,8.930000000000000000e+02
4.892305021286010742e+02,8.810000000000000000e+02
4.902180898189544678e+02,8.870000000000000000e+02
4.912085521221160889e+02,9.130000000000000000e+02
4.922443292140960693e+02,9.470000000000000000e+02
4.932337498664855957e+02,9.780000000000000000e+02
4.942225031852722168e+02,9.890000000000000000e+02
4.952159941196441650e+02,9.790000000000000000e+02
4.962934491634368896e+02,9.270000000000000000e+02
4.972828772068023682e+02,9.040000000000000000e+02
4.982284710407257080e+02,8.860000000000000000e+02
4.992192449569702148e+02,8.820000000000000000e+02
5.002089838981628418e+02,9.130000000000000000e+02
5.012431809902191162e+02,9.360000000000000000e+02
5.022333800792694092e+02,9.760000000000000000e+02
5.032232279777526855e+02,9.900000000000000000e+02
5.042123320102691650e+02,9.990000000000000000e+02
5.052067418098449707e+02,9.830000000000000000e+02
5.062383770942687988e+02,9.380000000000000000e+02
5.062384109497070312e+02,9.090000000000000000e+02
5.072289459705352783e+02,8.940000000000000000e+02
5.082218348979949951e+02,9.020000000000000000e+02
5.092082650661468506e+02,9.100000000000000000e+02
5.102430369853973389e+02,9.290000000000000000e+02
5.112324290275573730e+02,9.370000000000000000e+02
5.122229862213134766e+02,9.350000000000000000e+02
5.132128930091857910e+02,9.090000000000000000e+02
5.142064311504364014e+02,8.950000000000000000e+02
5.152391650676727295e+02,8.990000000000000000e+02
5.162278628349304199e+02,9.280000000000000000e+02
5.172170779705047607e+02,9.500000000000000000e+02
5.182087969779968262e+02,9.620000000000000000e+02
5.182088019847869873e+02,9.610000000000000000e+02
5.192429049015045166e+02,9.170000000000000000e+02
5.202320528030395508e+02,9.120000000000000000e+02
5.212241699695587158e+02,9.080000000000000000e+02
5.222121388912200928e+02,9.180000000000000000e+02
5.232026798725128174e+02,9.510000000000000000e+02
5.242371160984039307e+02,9.880000000000000000e+02
5.252274110317230225e+02,1.043000000000000000e+03
5.262177271842956543e+02,1.068000000000000000e+03
5.272116582393646240e+02,1.037000000000000000e+03
5.282433249950408936e+02,1.010000000000000000e+03
5.292333600521087646e+02,9.890000000000000000e+02
5.302263641357421875e+02,9.700000000000000000e+02
5.312128841876983643e+02,9.530000000000000000e+02
5.322468049526214600e+02,9.190000000000000000e+02
5.332409651279449463e+02,8.830000000000000000e+02
5.342286498546600342e+02,8.460000000000000000e+02
5.342286560535430908e+02,8.350000000000000000e+02
5.352183511257171631e+02,8.340000000000000000e+02
5.362116310596466064e+02,8.380000000000000000e+02
5.372425680160522461e+02,8.670000000000000000e+02
5.382321310043334961e+02,9.350000000000000000e+02
5.392223000526428223e+02,9.980000000000000000e+02
5.402126078605651855e+02,1.035000000000000000e+03
5.412026290893554688e+02,1.039000000000000000e+03
5.422379481792449951e+02,1.032000000000000000e+03
5.432277669906616211e+02,1.003000000000000000e+03
5.442169051170349121e+02,9.390000000000000000e+02
5.452080721855163574e+02,8.980000000000000000e+02
5.462881410121917725e+02,8.830000000000000000e+02
5.472780048847198486e+02,8.750000000000000000e+02
5.482220189571380615e+02,8.890000000000000000e+02
5.492144138813018799e+02,9.360000000000000000e+02
5.502023000717163086e+02,9.890000000000000000e+02
5.512373862266540527e+02,9.990000000000000000e+02
5.522300598621368408e+02,1.017000000000000000e+03
5.532168438434600830e+02,1.013000000000000000e+03
5.542066221237182617e+02,9.970000000000000000e+02
5.542066280841827393e+02,9.360000000000000000e+02
5.552420899868011475e+02,9.060000000000000000e+02
5.562323160171508789e+02,8.770000000000000000e+02
5.572212810516357422e+02,8.710000000000000000e+02
5.582142729759216309e+02,8.850000000000000000e+02
5.592013008594512939e+02,9.120000000000000000e+02
5.602372751235961914e+02,9.670000000000000000e+02
5.612262041568756104e+02,1.008000000000000000e+03
5.622177488803863525e+02,1.049000000000000000e+03
5.632075970172882080e+02,1.098000000000000000e+03
5.642414040565490723e+02,1.064000000000000000e+03
5.652320361137390137e+02,1.037000000000000000e+03
